"","X","loan_amount_000s","preapproval_name","preapproval","action_taken_name","loan_approved","action_taken","applicant_race_name_1","applicant_race_1","applicant_race_name_2","applicant_race_2","applicant_race_name_3","applicant_race_3","applicant_race_name_4","applicant_race_4","applicant_race_name_5","applicant_race_5","co_applicant","co_applicant_race_name_1","co_applicant_race_1","co_applicant_race_name_2","co_applicant_race_2","co_applicant_race_name_3","co_applicant_race_3","co_applicant_race_name_4","co_applicant_race_4","co_applicant_race_name_5","co_applicant_race_5","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","denial_reason_name_1","denial_reason_1","denial_reason_name_2","denial_reason_2","denial_reason_name_3","denial_reason_3","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
"851",164422,53,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,33,"",NA,"",NA,"",NA,2381,25.4099998474121,63600,96.5699996948242,816,1087
"852",60415,59,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,36,"Credit history",3,"",NA,"",NA,3868,70.5800018310547,73900,58.2999992370605,888,1470
"853",42647,472,"Preapproval was not requested",2,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,85,"",NA,"",NA,"",NA,6499,12.9899997711182,83900,158.889999389648,2080,2349
"854",82798,50,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,67,"",NA,"",NA,"",NA,4800,74.0800018310547,45300,110.970001220703,931,1558
"855",36481,57,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,35,"",NA,"",NA,"",NA,7837,98.2399978637695,45300,68.0199966430664,1387,1819
"856",146397,632,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,358,"",NA,"",NA,"",NA,3587,17.8400001525879,94300,204.970001220703,1071,1202
"857",20397,10,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,47,"",NA,"",NA,"",NA,3078,12.3800001144409,67900,92.9599990844727,1080,1257
"858",93520,13,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,51,"",NA,"",NA,"",NA,4410,10.1599998474121,65300,100.569999694824,1401,1773
"859",41047,166,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,49,"",NA,"",NA,"",NA,4314,42.7700004577637,63200,76.6699981689453,1500,1971
"860",113250,177,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,52,"",NA,"",NA,"",NA,5123,25.2999992370605,70900,99.1800003051758,1231,1776
"861",123269,417,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,165,"",NA,"",NA,"",NA,5572,6.73000001907349,94300,118.660003662109,1687,1847
"862",19422,200,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,66,"",NA,"",NA,"",NA,6083,13.2799997329712,80000,137.330001831055,468,935
"863",78306,218,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,76,"Unverifiable information",6,"",NA,"",NA,2043,51.3499984741211,75200,71.3499984741211,296,623
"864",57795,162,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,45,"Credit application incomplete",7,"",NA,"",NA,1455,11.75,75700,72.2799987792969,504,624
"865",60530,134,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Male",1,60,"Debt-to-income ratio",1,"",NA,"",NA,2930,27.7800006866455,66900,52.0800018310547,498,1085
"866",155372,98,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,49,"",NA,"",NA,"",NA,5439,16.3099994659424,67300,148.979995727539,2046,1906
"867",48831,107,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,66,"",NA,"",NA,"",NA,7455,8.47999954223633,59800,112.660003662109,2134,2648
"868",128648,142,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,48,"",NA,"",NA,"",NA,7050,8.44999980926514,70800,89.379997253418,1830,2703
"869",143399,50,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,164,"",NA,"",NA,"",NA,5185,6.5,57500,108,1627,4091
"870",166605,105,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,42,"",NA,"",NA,"",NA,5165,73.6900024414062,77500,82.1100006103516,981,1387
"871",29417,25,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,87,"Collateral",4,"",NA,"",NA,2733,11.6400003433228,58400,109.830001831055,865,1703
"872",109522,165,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,54,"",NA,"",NA,"",NA,6838,3.89000010490417,63200,132.25,2278,2662
"873",154397,190,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,58,"",NA,"",NA,"",NA,9562,20.6900005340576,70800,93.7699966430664,2649,3334
"874",101932,74,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,38,"",NA,"",NA,"",NA,5776,56.7900009155273,63200,62.3499984741211,1160,2260
"875",132754,154,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,60,"",NA,"",NA,"",NA,5225,95.8300018310547,65600,49.2999992370605,606,2216
"876",96753,251,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Female",2,62,"",NA,"",NA,"",NA,7213,13.6300001144409,69200,97.9100036621094,1550,1700
"877",21157,128,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,69,"",NA,"",NA,"",NA,3203,5.28000020980835,74300,73.9300003051758,940,1276
"878",124643,345,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,155,"",NA,"",NA,"",NA,3770,29.5799999237061,73400,89.7799987792969,954,1409
"879",43573,165,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,90,"Credit history",3,"",NA,"",NA,2855,7.01000022888184,83100,102.620002746582,822,1067
"880",65709,550,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,191,"",NA,"",NA,"",NA,3385,5.34999990463257,74600,226.160003662109,1050,1224
"881",133628,110,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,32,"",NA,"",NA,"",NA,5822,24.2999992370605,55200,109.26000213623,1497,2434
"882",63627,292,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,18,"Credit history",3,"",NA,"",NA,4307,41.189998626709,74300,91.4400024414062,928,1756
"883",30532,250,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,65,"",NA,"",NA,"",NA,8970,94.3000030517578,63200,52.7000007629395,728,1850
"884",147974,10,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,40,"",NA,"",NA,"",NA,5533,12.039999961853,84100,143.25,1822,2060
"885",95783,100,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,45,"",NA,"",NA,"",NA,4905,65.9100036621094,75200,96.8099975585938,1042,1432
"886",115165,50,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,180,"",NA,"",NA,"",NA,4583,33.1699981689453,70800,66.8899993896484,1041,1721
"887",53273,15,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,76,"",NA,"",NA,"",NA,4549,6.90000009536743,62500,97.4499969482422,1382,2248
"888",107325,196,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,254,"",NA,"",NA,"",NA,5551,18.7199993133545,73900,228.929992675781,1752,1934
"889",133922,275,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,91,"",NA,"",NA,"",NA,2900,20.6599998474121,73700,166.330001831055,720,823
"890",60978,59,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,16,"Credit history",3,"",NA,"",NA,2858,16.9300003051758,65600,74.1500015258789,640,821
"891",30222,137,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,54,"",NA,"",NA,"",NA,6510,94.1800003051758,79300,55.7099990844727,1032,1487
"892",29934,70,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,69,"Credit history",3,"",NA,"",NA,4001,11.8500003814697,74300,106.669998168945,982,1208
"893",78083,106,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"American Indian or Alaska Native",1,"White",5,"",NA,"",NA,"",NA,"Male",1,"Female",2,231,"",NA,"",NA,"",NA,5993,12,59000,119.309997558594,1195,1657
"894",81524,53,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,113,"",NA,"",NA,"",NA,14070,45.1300010681152,73400,129.360000610352,3794,4768
"895",80320,70,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,45,"",NA,"",NA,"",NA,3803,9.4399995803833,74600,102.199996948242,1136,1443
"896",31344,123,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,68,"",NA,"",NA,"",NA,6073,20.7800006866455,67300,84.2200012207031,1445,2007
"897",70590,396,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,170,"",NA,"",NA,"",NA,9264,16.7199993133545,68800,160.470001220703,2573,3367
"898",28799,20,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,71,"",NA,"",NA,"",NA,4332,93.0100021362305,79300,122.150001525879,885,1100
"899",56467,88,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,39,"",NA,"",NA,"",NA,4726,12.8900003433228,65700,79.9499969482422,1150,1904
"900",61604,123,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,30,"",NA,"",NA,"",NA,7478,73.6800003051758,45300,120.300003051758,1194,2036
"901",10286,443,"Preapproval was requested",1,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,87,"",NA,"",NA,"",NA,1703,93.8300018310547,73700,98.8899993896484,319,433
"902",11985,669,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,116,"Credit history",3,"Insufficient cash (downpayment, closing costs)",5,"",NA,4316,99.4199981689453,73700,89.2399978637695,729,1325
"903",87637,34,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,193,"",NA,"",NA,"",NA,4427,8.73999977111816,82200,94.8099975585938,1035,1376
"904",53105,770,"Preapproval was requested",1,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,146,"",NA,"",NA,"",NA,4241,15.539999961853,73700,141.25,1220,1588
"905",131900,70,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,37,"",NA,"",NA,"",NA,4191,38.4199981689453,73400,86.6699981689453,936,1499
"906",164631,106,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,26,"",NA,"",NA,"",NA,3800,57.8199996948242,68800,62.7700004577637,920,1471
"907",17875,488,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Asian",2,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,90,"Insufficient cash (downpayment, closing costs)",5,"",NA,"",NA,6104,85.8499984741211,97400,60.7999992370605,1114,2120
"908",54380,520,"Preapproval was requested",1,"Application approved but not accepted",TRUE,2,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,150,"",NA,"",NA,"",NA,9392,38.3699989318848,97400,121.069999694824,2328,2682
"909",155515,98,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,123,"",NA,"",NA,"",NA,5438,13.5699996948242,77500,129.779998779297,1743,1182
"910",29660,286,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,57,"",NA,"",NA,"",NA,8566,24.1499996185303,64300,150.059997558594,1915,2488
"911",32253,245,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,52,"",NA,"",NA,"",NA,6278,54.810001373291,75200,135.699996948242,1726,2559
"912",142951,300,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,170,"",NA,"",NA,"",NA,3664,35.2099990844727,48400,163.119995117188,879,990
"913",99568,61,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,31,"",NA,"",NA,"",NA,7766,66.5299987792969,53700,62.3499984741211,961,2203
"914",107932,245,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,113,"",NA,"",NA,"",NA,3090,7.57000017166138,75000,95.0199966430664,888,1433
"915",83234,864,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,331,"",NA,"",NA,"",NA,4664,24.8500003814697,104800,190.520004272461,831,1011
"916",27086,110,"Preapproval was not requested",2,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,65,"",NA,"",NA,"",NA,2368,19.3799991607666,55800,83.9300003051758,913,2383
"917",86368,267,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,97,"",NA,"",NA,"",NA,4522,1.89999997615814,72400,120.76000213623,1586,1802
"918",76815,267,"Not applicable",3,"Application approved but not accepted",TRUE,2,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,113,"",NA,"",NA,"",NA,7243,11.3500003814697,79600,122.040000915527,2515,2727
"919",49837,139,"Preapproval was requested",1,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,61,"Other",9,"",NA,"",NA,12080,22.8600006103516,60700,114.180000305176,3297,3782
"920",9070,515,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,123,"",NA,"",NA,"",NA,1481,83.7900009155273,73700,118.430000305176,254,457
"921",128191,501,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,136,"",NA,"",NA,"",NA,4606,70.7600021362305,73700,67.6399993896484,440,1088
"922",47588,120,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,35,"",NA,"",NA,"",NA,6009,28.8199996948242,73500,74.6500015258789,1003,1612
"923",158375,204,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,92,"",NA,"",NA,"",NA,5451,2.50999999046326,55800,120.209999084473,1927,2486
"924",156758,10,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,142,"Unverifiable information",6,"Other",9,"",NA,2085,15.8800001144409,81300,120.400001525879,795,910
"925",65461,75,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,72,"",NA,"",NA,"",NA,7135,5.82000017166138,46500,155.880004882812,2260,2913
"926",143050,26,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,23,"",NA,"",NA,"",NA,2620,18.2099990844727,55200,92.4499969482422,597,832
"927",160160,270,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,91,"",NA,"",NA,"",NA,3643,34.6100006103516,50000,264.720001220703,1151,1229
"928",109279,82,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,97,"",NA,"",NA,"",NA,6597,80.5100021362305,73400,52.9199981689453,832,1608
"929",98823,1145,"Not applicable",3,"Application approved but not accepted",TRUE,2,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,190,"",NA,"",NA,"",NA,4458,20.2600002288818,73700,53.060001373291,328,840
"930",124748,198,"Not applicable",3,"Loan originated",TRUE,1,"Asian",2,"",NA,"",NA,"",NA,"",NA,TRUE,"Asian",2,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,142,"",NA,"",NA,"",NA,8318,80.5100021362305,51800,154.770004272461,1927,2534
"931",101983,427,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,129,"",NA,"",NA,"",NA,8787,65.129997253418,97400,97.2699966430664,1463,2164
"932",92761,25,"Not applicable",3,"Application denied by financial institution",FALSE,3,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,63,"Other",9,"",NA,"",NA,5970,81.7099990844727,62100,57.0800018310547,1059,2230
"933",159982,418,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,205,"",NA,"",NA,"",NA,4448,31.2700004577637,94300,91.129997253418,1016,1519
"934",63815,145,"Not applicable",3,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,TRUE,"White",5,"",NA,"",NA,"",NA,"",NA,"Female",2,"Male",1,76,"Credit history",3,"",NA,"",NA,4178,8.65999984741211,72400,110.360000610352,1252,1330
"935",22912,135,"Preapproval was not requested",2,"Application denied by financial institution",FALSE,3,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,73,"Collateral",4,"",NA,"",NA,6903,5.36999988555908,74300,117.809997558594,2356,2821
"936",87421,263,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,463,"",NA,"",NA,"",NA,3109,32.6100006103516,84100,135.350006103516,442,1047
"937",14227,100,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,TRUE,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,"Male",1,"Female",2,139,"",NA,"",NA,"",NA,3537,93.6999969482422,73700,57.25,408,1116
"938",90846,290,"Preapproval was not requested",2,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,101,"",NA,"",NA,"",NA,12761,17.2299995422363,66300,105.360000610352,3359,4990
"939",114927,345,"Not applicable",3,"Loan originated",TRUE,1,"Black or African American",3,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Female",2,"No co-applicant",5,98,"",NA,"",NA,"",NA,8006,65.9300003051758,75200,99.5999984741211,1897,2559
"940",129056,132,"Not applicable",3,"Loan originated",TRUE,1,"White",5,"",NA,"",NA,"",NA,"",NA,FALSE,"No co-applicant",8,"",NA,"",NA,"",NA,"",NA,"Male",1,"No co-applicant",5,71,"",NA,"",NA,"",NA,6422,14.7600002288818,72400,159.389999389648,2208,2283
